Approved symbol	Ensembl gene ID
LINC02503	ENSG00000249614
LINC02504	ENSG00000248339
LINC02505	ENSG00000248215
LINC02506	ENSG00000251129
LINC02507	ENSG00000251688
LINC02508	ENSG00000251619
LINC02509	ENSG00000250263
LINC02510	ENSG00000250341
LINC02511	ENSG00000248869
LINC02512	ENSG00000251061
LINC02513	ENSG00000248227
LINC02514	ENSG00000250042
LINC02516	ENSG00000261083
LINC02517	ENSG00000249145
LINC02518	ENSG00000232316
LINC02519	ENSG00000226194
LINC02520	ENSG00000204110
LINC02521	ENSG00000228718
LINC02523	ENSG00000224506
LINC02525	ENSG00000230269
LINC02526	ENSG00000229654
LINC02528	ENSG00000229922
LINC02529	ENSG00000234777
LINC02530	ENSG00000234015
LINC02532	ENSG00000235142
LINC02533	ENSG00000260239
LINC02535	ENSG00000234155
LINC02536	ENSG00000281248
LINC02537	ENSG00000283215
LINC02539	ENSG00000234956
LINC02540	ENSG00000236635
LINC02541	ENSG00000230943
LINC02542	ENSG00000226453
LINC02543	ENSG00000232947
LINC02544	ENSG00000261039
LINC02545	ENSG00000254930
LINC02546	ENSG00000255117
LINC02547	ENSG00000254486
LINC02548	ENSG00000255411
LINC02549	ENSG00000226497
LINC02550	ENSG00000271584
LINC02551	ENSG00000254842
LINC02552	ENSG00000256422
LINC02553	ENSG00000255039
LINC02554	ENSG00000226741
LINC02555	ENSG00000260943
LINC02557	ENSG00000225413
LINC02559	ENSG00000236464
LINC02561	ENSG00000224034
LINC02562	ENSG00000260265
LINC02567	ENSG00000237552
LINC02568	ENSG00000259459
LINC02569	ENSG00000235781
LINC02570	ENSG00000237923
LINC02571	ENSG00000256166
LINC02572	ENSG00000229536
LINC02573	ENSG00000233236
LINC02576	ENSG00000232613
LINC02577	ENSG00000228742
LINC02578	ENSG00000235201
LINC02579	ENSG00000233694
LINC02582	ENSG00000261780
LINC02583	ENSG00000187600
LINC02584	ENSG00000254417
LINC02585	ENSG00000228350
LINC02587	ENSG00000229108
LINC02588	ENSG00000257842
LINC02590	ENSG00000233978
LINC02594	ENSG00000267440
LINC02596	ENSG00000233431
LINC02598	ENSG00000256155
LINC02603	ENSG00000230262
LINC02606	ENSG00000284693
LINC02607	ENSG00000228971
LINC02608	ENSG00000226251
LINC02609	ENSG00000233593
LINC02611	ENSG00000226791
LINC02612	ENSG00000224048
LINC02613	ENSG00000231367
LINC02614	ENSG00000241288
LINC02615	ENSG00000251432
LINC02616	ENSG00000261761
LINC02620	ENSG00000225768
LINC02621	ENSG00000234756
LINC02622	ENSG00000259267
LINC02623	ENSG00000234944
LINC02624	ENSG00000229775
LINC02625	ENSG00000233643
LINC02626	ENSG00000236799
LINC02627	ENSG00000229466
LINC02628	ENSG00000226412
LINC02630	ENSG00000227313
LINC02631	ENSG00000237772
LINC02632	ENSG00000234864
LINC02633	ENSG00000224265
LINC02634	ENSG00000233200
LINC02636	ENSG00000224222
LINC02640	ENSG00000233590
LINC02641	ENSG00000230131
LINC02642	ENSG00000232591
LINC02643	ENSG00000230109
LINC02645	ENSG00000234170
LINC02646	ENSG00000236303
LINC02648	ENSG00000225948
LINC02649	ENSG00000215244
LINC02650	ENSG00000233945
LINC02651	ENSG00000235645
LINC02652	ENSG00000237128
LINC02653	ENSG00000236373
LINC02654	ENSG00000226140
LINC02656	ENSG00000212743
LINC02658	ENSG00000234973
LINC02659	ENSG00000236769
LINC02660	ENSG00000226005
LINC02661	ENSG00000223381
LINC02662	ENSG00000231326
LINC02663	ENSG00000228636
LINC02664	ENSG00000272381
LINC02665	ENSG00000223581
LINC02666	ENSG00000283141
LINC02667	ENSG00000224190
LINC02668	ENSG00000226762
LINC02669	ENSG00000233321
LINC02670	ENSG00000224788
LINC02671	ENSG00000224714
LINC02672	ENSG00000227121
LINC02673	ENSG00000260151
LINC02676	ENSG00000234752
LINC02680	ENSG00000285737
LINC02681	ENSG00000229649
LINCMD1	ENSG00000225613
LINGO1	ENSG00000169783
LINGO1-AS2	ENSG00000259281
LINGO2	ENSG00000174482
LINGO4	ENSG00000213171
LINP1	ENSG00000223784
LINS1	ENSG00000140471
LIPA	ENSG00000107798
LIPC	ENSG00000166035
LIPC-AS1	ENSG00000259293
LIPE	ENSG00000079435
LIPE-AS1	ENSG00000213904
LIPF	ENSG00000182333
LIPG	ENSG00000101670
LIPH	ENSG00000163898
LIPI	ENSG00000188992
LIPJ	ENSG00000204022
LIPK	ENSG00000204021
LIPM	ENSG00000173239
LIPN	ENSG00000204020
LIPT1	ENSG00000144182
LIPT1P1	ENSG00000229975
LIPT2	ENSG00000175536
LITAF	ENSG00000189067
LIX1	ENSG00000145721
LIX1-AS1	ENSG00000251513
LIX1L	ENSG00000271601
LIX1L-AS1	ENSG00000234222
LLCFC1	ENSG00000165131
LLGL1	ENSG00000131899
LLGL2	ENSG00000073350
LLPH	ENSG00000139233
LLPH-DT	ENSG00000239335
LLPHP2	ENSG00000235514
LMAN1	ENSG00000074695
LMAN1L	ENSG00000140506
LMAN2	ENSG00000169223
LMAN2L	ENSG00000114988
LMBR1	ENSG00000105983
LMBR1L	ENSG00000139636
LMBRD1	ENSG00000168216
LMBRD2	ENSG00000164187
LMCD1	ENSG00000071282
LMCD1-AS1	ENSG00000227110
LMLN	ENSG00000185621
LMNA	ENSG00000160789
LMNB1	ENSG00000113368
LMNB1-DT	ENSG00000251072
LMNTD1	ENSG00000152936
LMO1	ENSG00000166407
LMO2	ENSG00000135363
LMO3	ENSG00000048540
LMO4	ENSG00000143013
LMO7	ENSG00000136153
LMO7-AS1	ENSG00000261105
LMO7DN	ENSG00000178734
LMO7DN-IT1	ENSG00000223458
LMOD1	ENSG00000163431
LMOD2	ENSG00000170807
LMOD3	ENSG00000163380
LMTK2	ENSG00000164715
LMX1A	ENSG00000162761
LMX1B	ENSG00000136944
LNCAROD	ENSG00000231131
LNCARSR	ENSG00000233086
LNCNEF	ENSG00000237396
LNCOC1	ENSG00000253741
LNCOG	ENSG00000257219
LNCSRLR	ENSG00000240032
LNCTAM34A	ENSG00000234546
LNP1	ENSG00000206535
LNPEP	ENSG00000113441
LNPK	ENSG00000144320
LNX1	ENSG00000072201
LNX1-AS1	ENSG00000250930
LNX1-AS2	ENSG00000248494
LNX2	ENSG00000139517
LOH12CR2	ENSG00000205791
LONP2	ENSG00000102910
LONRF1	ENSG00000154359
LONRF2	ENSG00000170500
LOR	ENSG00000203782
LOX	ENSG00000113083
LOXHD1	ENSG00000167210
LOXL1	ENSG00000129038
LOXL1-AS1	ENSG00000261801
LOXL2	ENSG00000134013
LOXL3	ENSG00000115318
LOXL4	ENSG00000138131
LPA	ENSG00000198670
LPAL2	ENSG00000213071
LPAR1	ENSG00000198121
LPAR3	ENSG00000171517
LPAR5	ENSG00000184574
LPAR6	ENSG00000139679
LPCAT1	ENSG00000153395
LPCAT2	ENSG00000087253
LPCAT2BP	ENSG00000233228
LPCAT3	ENSG00000111684
LPCAT4	ENSG00000176454
LPGAT1	ENSG00000123684
LPGAT1-AS1	ENSG00000229258
LPIN1	ENSG00000134324
LPIN2	ENSG00000101577
LPIN3	ENSG00000132793
LPL	ENSG00000175445
LPO	ENSG00000167419
LPP	ENSG00000145012
LPP-AS1	ENSG00000224563
LPXN	ENSG00000110031
LRAT	ENSG00000121207
LRBA	ENSG00000198589
LRCH1	ENSG00000136141
LRCH3	ENSG00000186001
LRFN2	ENSG00000156564
LRFN5	ENSG00000165379
LRGUK	ENSG00000155530
LRIF1	ENSG00000121931
LRIG1	ENSG00000144749
LRIG2	ENSG00000198799
LRIG3	ENSG00000139263
LRIT1	ENSG00000148602
LRIT2	ENSG00000204033
LRIT3	ENSG00000183423
LRMDA	ENSG00000148655
LRMP	ENSG00000118308
LRP1	ENSG00000123384
LRP1B	ENSG00000168702
LRP2	ENSG00000081479
LRP2BP	ENSG00000109771
LRP3	ENSG00000130881
LRP4	ENSG00000134569
LRP4-AS1	ENSG00000247675
LRP5	ENSG00000162337
LRP6	ENSG00000070018
LRP8	ENSG00000157193
LRP11	ENSG00000120256
LRP12	ENSG00000147650
LRPAP1	ENSG00000163956
LRPPRC	ENSG00000138095
LRR1	ENSG00000165501
LRRC1	ENSG00000137269
LRRC2	ENSG00000163827
LRRC2-AS1	ENSG00000268324
LRRC3B	ENSG00000179796
LRRC3C	ENSG00000204913
LRRC4	ENSG00000128594
LRRC4B	ENSG00000131409
LRRC4C	ENSG00000148948
LRRC6	ENSG00000129295
LRRC7	ENSG00000033122
LRRC8A	ENSG00000136802
LRRC8B	ENSG00000197147
LRRC8C	ENSG00000171488
LRRC8C-DT	ENSG00000231999
LRRC8D	ENSG00000171492
LRRC9	ENSG00000131951
LRRC10	ENSG00000198812
LRRC10B	ENSG00000204950
LRRC14	ENSG00000160959
LRRC15	ENSG00000172061
LRRC17	ENSG00000128606
LRRC18	ENSG00000165383
LRRC19	ENSG00000184434
LRRC20	ENSG00000172731
LRRC23	ENSG00000010626
LRRC27	ENSG00000148814
LRRC28	ENSG00000168904
LRRC29	ENSG00000125122
LRRC31	ENSG00000114248
LRRC34	ENSG00000171757
LRRC34P2	ENSG00000250464
LRRC36	ENSG00000159708
LRRC37A3	ENSG00000176809
LRRC37A5P	ENSG00000204173
LRRC37A6P	ENSG00000230445
LRRC37A9P	ENSG00000271013
LRRC37A11P	ENSG00000214553
LRRC37A16P	ENSG00000267023
LRRC37A17P	ENSG00000263142
LRRC37B	ENSG00000185158
LRRC38	ENSG00000162494
LRRC39	ENSG00000122477
LRRC40	ENSG00000066557
LRRC41	ENSG00000132128
LRRC42	ENSG00000116212
LRRC43	ENSG00000158113
LRRC46	ENSG00000141294
LRRC47	ENSG00000130764
LRRC49	ENSG00000137821
LRRC52	ENSG00000162763
LRRC52-AS1	ENSG00000237463
LRRC53	ENSG00000162621
LRRC55	ENSG00000183908
LRRC57	ENSG00000180979
LRRC58	ENSG00000163428
LRRC59	ENSG00000108829
LRRC61	ENSG00000127399
LRRC63	ENSG00000173988
LRRC66	ENSG00000188993
LRRC69	ENSG00000214954
LRRC71	ENSG00000160838
LRRC72	ENSG00000205858
LRRC73	ENSG00000204052
LRRC74A	ENSG00000100565
LRRC75A	ENSG00000181350
LRRC75B	ENSG00000178026
LRRC77P	ENSG00000244227
LRRCC1	ENSG00000133739
LRRD1	ENSG00000240720
LRRFIP1	ENSG00000124831
LRRFIP1P1	ENSG00000240429
LRRFIP2	ENSG00000093167
LRRIQ1	ENSG00000133640
LRRIQ3	ENSG00000162620
LRRIQ4	ENSG00000188306
LRRK1	ENSG00000154237
LRRK2	ENSG00000188906
LRRN1	ENSG00000175928
LRRN2	ENSG00000170382
LRRN3	ENSG00000173114
LRRN4	ENSG00000125872
LRRN4CL	ENSG00000177363
LRRTM1	ENSG00000162951
LRRTM2	ENSG00000146006
LRRTM3	ENSG00000198739
LRRTM4	ENSG00000176204
LRSAM1	ENSG00000148356
LRTM1	ENSG00000144771
LRTM2	ENSG00000166159
LRTOMT	ENSG00000184154
LSAMP	ENSG00000185565
LSAMP-AS1	ENSG00000240922
LSG1	ENSG00000041802
LSM1	ENSG00000175324
LSM2	ENSG00000204392
LSM3	ENSG00000170860
LSM4	ENSG00000130520
LSM5	ENSG00000106355
LSM6	ENSG00000164167
LSM8	ENSG00000128534
LSM10	ENSG00000181817
LSM11	ENSG00000155858
LSM12	ENSG00000161654
LSM14A	ENSG00000257103
LSM14B	ENSG00000149657
LSMEM1	ENSG00000181016
LSMEM2	ENSG00000179564
LSP1	ENSG00000130592
LSR	ENSG00000105699
LSS	ENSG00000160285
LST1	ENSG00000204482
LTA	ENSG00000226979
LTA4H	ENSG00000111144
LTB4R	ENSG00000213903
LTB4R2	ENSG00000213906
LTBP1	ENSG00000049323
LTBP2	ENSG00000119681
LTBP3	ENSG00000168056
LTBP4	ENSG00000090006
LTBR	ENSG00000111321
LTF	ENSG00000012223
LTK	ENSG00000062524
LTN1	ENSG00000198862
LTO1	ENSG00000149716
LTV1	ENSG00000135521
LUADT1	ENSG00000196634
LUARIS	ENSG00000231638
LUC7L	ENSG00000007392
LUC7L2	ENSG00000146963
LUC7L3	ENSG00000108848
LUCAT1	ENSG00000248323
LUM	ENSG00000139329
LUNAR1	ENSG00000278090
LURAP1	ENSG00000171357
LURAP1L	ENSG00000153714
LURAP1L-AS1	ENSG00000235448
LUZP1	ENSG00000169641
LUZP2	ENSG00000187398
LVRN	ENSG00000172901
LXN	ENSG00000079257
LY6G5B	ENSG00000240053
LY6G5C	ENSG00000204428
LY6G6C	ENSG00000204421
LY6G6D	ENSG00000244355
LY6G6E	ENSG00000255552
LY6G6F	ENSG00000204424
LY6K	ENSG00000160886
LY9	ENSG00000122224
LY75	ENSG00000054219
LY75-CD302	ENSG00000248672
LY86	ENSG00000112799
LY86-AS1	ENSG00000216863
LY96	ENSG00000154589
LYAR	ENSG00000145220
LYARP1	ENSG00000229560
LYG1	ENSG00000144214
LYG2	ENSG00000185674
LYN	ENSG00000254087
LYPD1	ENSG00000150551
LYPD4	ENSG00000273111
LYPD5	ENSG00000159871
LYPD6	ENSG00000187123
LYPD6B	ENSG00000150556
LYPD8	ENSG00000259823
LYPD9P	ENSG00000229703
LYPLA1	ENSG00000120992
LYPLA1P2	ENSG00000251483
LYPLA2	ENSG00000011009
LYPLAL1	ENSG00000143353
LYPLAL1-AS1	ENSG00000228536
LYPLAL1-DT	ENSG00000228063
LYRM1	ENSG00000102897
LYRM2	ENSG00000083099
LYRM4	ENSG00000214113
LYRM7	ENSG00000186687
LYRM9	ENSG00000232859
LYSMD1	ENSG00000163155
LYSMD2	ENSG00000140280
LYSMD3	ENSG00000176018
LYSMD4	ENSG00000183060
LYST	ENSG00000143669
LYVE1	ENSG00000133800
LYZ	ENSG00000090382
LYZL1	ENSG00000120563
LYZL2	ENSG00000151033
LYZL4	ENSG00000157093
LYZL6	ENSG00000275722
LZIC	ENSG00000162441
LZTFL1	ENSG00000163818
LZTS1	ENSG00000061337
LZTS1-AS1	ENSG00000253733
LZTS2	ENSG00000107816
LZTS3	ENSG00000088899
M1AP	ENSG00000159374
M6PR	ENSG00000003056
MAATS1	ENSG00000183833
MAB21L1	ENSG00000180660
MAB21L3	ENSG00000173212
MACC1	ENSG00000183742
MACC1-AS1	ENSG00000228598
MACF1	ENSG00000127603
MACO1	ENSG00000204178
MACORIS	ENSG00000237797
MACROD1	ENSG00000133315
MACROD2	ENSG00000172264
MACROD2-AS1	ENSG00000235914
MACROD2-IT1	ENSG00000227927
MAD1L1	ENSG00000002822
MAD2L1	ENSG00000164109
MAD2L1BP	ENSG00000124688
MAD2L2	ENSG00000116670
MADD	ENSG00000110514
MAEL	ENSG00000143194
MAF	ENSG00000178573
MAFF	ENSG00000185022
MAFG	ENSG00000197063
MAFTRR	ENSG00000261390
MAG	ENSG00000105695
MAGI1	ENSG00000151276
MAGI1-AS1	ENSG00000240175
MAGI1-IT1	ENSG00000272610
MAGI2	ENSG00000187391
MAGI2-AS1	ENSG00000251276
MAGI2-AS2	ENSG00000226978
MAGI2-AS3	ENSG00000234456
MAGI3	ENSG00000081026
MAGOH	ENSG00000162385
MAGOH3P	ENSG00000270975
MAGOHB	ENSG00000111196
MAIP1	ENSG00000162972
MAJIN	ENSG00000168070
MAK	ENSG00000111837
MAK16	ENSG00000198042
MAL	ENSG00000172005
MAL2	ENSG00000147676
MAL2-AS1	ENSG00000253972
MALAT1	ENSG00000251562
MALINC1	ENSG00000245146
MALL	ENSG00000144063
MALRD1	ENSG00000204740
MALSU1	ENSG00000156928
MALT1	ENSG00000172175
MAMDC2	ENSG00000165072
MAMDC2-AS1	ENSG00000204706
MAML1	ENSG00000161021
MAML2	ENSG00000184384
MAML3	ENSG00000196782
MAN1A1	ENSG00000111885
MAN1A2	ENSG00000198162
MAN1A2P1	ENSG00000267799
MAN1C1	ENSG00000117643
MAN2A1	ENSG00000112893
MAN2A2	ENSG00000196547
MAN2B1	ENSG00000104774
MAN2B2	ENSG00000013288
MAN2C1	ENSG00000140400
MANBA	ENSG00000109323
MANBAL	ENSG00000101363
MANCR	ENSG00000231298
MANEA	ENSG00000172469
MANEA-DT	ENSG00000261366
MANF	ENSG00000145050
MANSC1	ENSG00000111261
MAP1A	ENSG00000166963
MAP1B	ENSG00000131711
MAP1LC3A	ENSG00000101460
MAP1LC3B	ENSG00000140941
MAP1LC3B2	ENSG00000258102
MAP1LC3P	ENSG00000267647
MAP2	ENSG00000078018
MAP2K1	ENSG00000169032
MAP2K1P1	ENSG00000254013
MAP2K3	ENSG00000034152
MAP2K4	ENSG00000065559
MAP2K5	ENSG00000137764
MAP2K6	ENSG00000108984
MAP3K1	ENSG00000095015
MAP3K2	ENSG00000169967
MAP3K2-DT	ENSG00000236682
MAP3K3	ENSG00000198909
MAP3K4	ENSG00000085511
MAP3K5	ENSG00000197442
MAP3K7	ENSG00000135341
MAP3K7CL	ENSG00000156265
MAP3K8	ENSG00000107968
MAP3K9	ENSG00000006432
MAP3K11	ENSG00000173327
MAP3K12	ENSG00000139625
MAP3K13	ENSG00000073803
MAP3K14	ENSG00000006062
MAP3K14-AS1	ENSG00000267278
MAP3K19	ENSG00000176601
MAP3K20	ENSG00000091436
MAP3K20-AS1	ENSG00000238133
MAP3K21	ENSG00000143674
MAP4	ENSG00000047849
MAP4K1	ENSG00000104814
MAP4K3	ENSG00000011566
MAP4K3-DT	ENSG00000231312
MAP4K4	ENSG00000071054
MAP4K5	ENSG00000012983
MAP6	ENSG00000171533
MAP6D1	ENSG00000180834
MAP7	ENSG00000135525
MAP7D1	ENSG00000116871
MAP9	ENSG00000164114
MAP10	ENSG00000212916
MAP11	ENSG00000146826
MAPK1	ENSG00000100030
MAPK1IP1L	ENSG00000168175
MAPK4	ENSG00000141639
MAPK6	ENSG00000069956
MAPK6-DT	ENSG00000259438
MAPK6P3	ENSG00000237263
MAPK6P5	ENSG00000254185
MAPK8	ENSG00000107643
MAPK8IP1	ENSG00000121653
MAPK8IP3	ENSG00000138834
MAPK9	ENSG00000050748
MAPK10	ENSG00000109339
MAPK13	ENSG00000156711
MAPK14	ENSG00000112062
MAPKAP1	ENSG00000119487
MAPKAPK2	ENSG00000162889
MAPKAPK3	ENSG00000114738
MAPKAPK5	ENSG00000089022
MAPKAPK5-AS1	ENSG00000234608
MAPKAPK5P1	ENSG00000224498
MAPKBP1	ENSG00000137802
MAPRE1	ENSG00000101367
MAPRE2	ENSG00000166974
MAPRE3	ENSG00000084764
MAPT	ENSG00000186868
MAPT-AS1	ENSG00000264589
MARC1	ENSG00000186205
MARC2	ENSG00000117791
MARCH1	ENSG00000145416
MARCH2	ENSG00000099785
MARCH3	ENSG00000173926
MARCH4	ENSG00000144583
MARCH5	ENSG00000198060
MARCH6	ENSG00000145495
MARCH7	ENSG00000136536
MARCH8	ENSG00000165406
MARCH9	ENSG00000139266
MARCH10	ENSG00000173838
MARCH11	ENSG00000183654
MARCKS	ENSG00000277443
MARCKSL1P2	ENSG00000215878
MARCO	ENSG00000019169
MARCOL	ENSG00000248109
MARF1	ENSG00000166783
MARK1	ENSG00000116141
MARK2	ENSG00000072518
MARK2P5	ENSG00000248834
MARK2P10	ENSG00000227284
MARK2P11	ENSG00000253743
MARK2P12	ENSG00000229708
MARK2P13	ENSG00000228815
MARK2P15	ENSG00000234931
MARK2P16	ENSG00000270670
MARK3	ENSG00000075413
MARK3P3	ENSG00000243022
MARK4	ENSG00000007047
MARS	ENSG00000166986
MARS2	ENSG00000247626
MARVELD1	ENSG00000155254
MARVELD2	ENSG00000152939
MARVELD3	ENSG00000140832
MAS1	ENSG00000130368
MAS1L	ENSG00000204687
MASP1	ENSG00000127241
MASP2	ENSG00000009724
MAST1	ENSG00000105613
MAST2	ENSG00000086015
MAST4	ENSG00000069020
MAST4-AS1	ENSG00000229666
MAST4-IT1	ENSG00000249057
MASTL	ENSG00000120539
MAT1A	ENSG00000151224
MAT2A	ENSG00000168906
MAT2B	ENSG00000038274
MATN1	ENSG00000162510
MATN1-AS1	ENSG00000186056
MATN2	ENSG00000132561
MATN3	ENSG00000132031
MATN4	ENSG00000124159
MATR3	ENSG00000015479
MAU2	ENSG00000129933
MAVS	ENSG00000088888
MAX	ENSG00000125952
MB	ENSG00000198125
MB21D2	ENSG00000180611
MBD1	ENSG00000141644
MBD2	ENSG00000134046
MBD4	ENSG00000129071
MBD5	ENSG00000204406
MBD6	ENSG00000166987
MBIP	ENSG00000151332
MBL2	ENSG00000165471
MBLAC2	ENSG00000176055
MBNL1	ENSG00000152601
MBNL1-AS1	ENSG00000229619
MBNL2	ENSG00000139793
MBOAT1	ENSG00000172197
MBOAT2	ENSG00000143797
MBOAT4	ENSG00000177669
MBP	ENSG00000197971
MBTD1	ENSG00000011258
MBTPS1	ENSG00000140943
MC2R	ENSG00000185231
MC3R	ENSG00000124089
MC5R	ENSG00000176136
MCAT	ENSG00000100294
MCC	ENSG00000171444
MCCC1	ENSG00000078070
MCCC2	ENSG00000131844
MCCD1	ENSG00000204511
MCCD1P2	ENSG00000224312
MCEE	ENSG00000124370
MCF2L	ENSG00000126217
MCF2L2	ENSG00000053524
MCFD2	ENSG00000180398
MCFD2P1	ENSG00000237154
MCHR1	ENSG00000128285
MCHR2	ENSG00000152034
MCHR2-AS1	ENSG00000229315
MCIDAS	ENSG00000234602
MCL1	ENSG00000143384
MCM2	ENSG00000073111
MCM3	ENSG00000112118
MCM3AP	ENSG00000160294
MCM3AP-AS1	ENSG00000215424
MCM4	ENSG00000104738
MCM5	ENSG00000100297
MCM6	ENSG00000076003
MCM7	ENSG00000166508
MCM8	ENSG00000125885
MCM8-AS1	ENSG00000278719
MCM9	ENSG00000111877
MCM10	ENSG00000065328
MCMBP	ENSG00000197771
MCMDC2	ENSG00000178460
MCOLN2	ENSG00000153898
MCOLN3	ENSG00000055732
MCPH1	ENSG00000147316
MCPH1-AS1	ENSG00000249898
MCRS1	ENSG00000187778
MCTP1	ENSG00000175471
MCTP1-AS1	ENSG00000249545
MCTP2	ENSG00000140563
MCU	ENSG00000156026
MCUB	ENSG00000005059
MCUR1	ENSG00000050393
MDC1	ENSG00000137337
MDC1-AS1	ENSG00000224328
MDFI	ENSG00000112559
MDFIC	ENSG00000135272
MDFIC2	ENSG00000242120
MDGA1	ENSG00000112139
MDGA2	ENSG00000139915
MDH1	ENSG00000014641
MDH1B	ENSG00000138400
MDH2	ENSG00000146701
MDK	ENSG00000110492
MDM1	ENSG00000111554
MDM2	ENSG00000135679
MDM4	ENSG00000198625
MDN1	ENSG00000112159
MDP1	ENSG00000213920
MDS2	ENSG00000197880
ME1	ENSG00000065833
ME2	ENSG00000082212
ME2P1	ENSG00000230097
ME3	ENSG00000151376
MEAF6	ENSG00000163875
MEAF6P1	ENSG00000240286
MEAK7	ENSG00000140950
MECOM	ENSG00000085276
MECR	ENSG00000116353
MED1	ENSG00000125686
MED4	ENSG00000136146
MED4-AS1	ENSG00000229111
MED6	ENSG00000133997
MED7	ENSG00000155868
MED9	ENSG00000141026
MED10	ENSG00000133398
MED11	ENSG00000161920
MED12L	ENSG00000144893
MED13	ENSG00000108510
MED13L	ENSG00000123066
MED15	ENSG00000099917
MED17	ENSG00000042429
MED18	ENSG00000130772
MED19	ENSG00000156603
MED20	ENSG00000124641
MED21	ENSG00000152944
MED22	ENSG00000148297
MED23	ENSG00000112282
MED24	ENSG00000008838
MED26	ENSG00000105085
MED27	ENSG00000160563
MED28	ENSG00000118579
MED28P1	ENSG00000214875
MED28P3	ENSG00000227692
MED29	ENSG00000063322
MED30	ENSG00000164758
MED31	ENSG00000108590
MEDAG	ENSG00000102802
MEF2A	ENSG00000068305
MEF2AP1	ENSG00000224620
MEF2B	ENSG00000213999
MEF2C	ENSG00000081189
MEF2C-AS1	ENSG00000248309
MEF2C-AS2	ENSG00000245864
MEF2D	ENSG00000116604
MEFV	ENSG00000103313
MEG3	ENSG00000214548
MEG8	ENSG00000225746
MEG9	ENSG00000223403
MEGF9	ENSG00000106780
MEGF10	ENSG00000145794
MEGF11	ENSG00000157890
MEI1	ENSG00000167077
MEI4	ENSG00000269964
MEIG1	ENSG00000197889
MEIKIN	ENSG00000239642
MEIOB	ENSG00000162039
MEIOC	ENSG00000180336
MEIS1	ENSG00000143995
MEIS2	ENSG00000134138
MELK	ENSG00000165304
MELTF	ENSG00000163975
MEMO1	ENSG00000162959
MEMO1P1	ENSG00000226054
MEMO1P5	ENSG00000271492
MEOX1	ENSG00000005102
MEOX2	ENSG00000106511
MEP1A	ENSG00000112818
MEP1B	ENSG00000141434
MEPCE	ENSG00000146834
MEPE	ENSG00000152595
MERTK	ENSG00000153208
MESD	ENSG00000117899
MESP1	ENSG00000166823
MEST	ENSG00000106484
MESTIT1	ENSG00000272701
MESTP1	ENSG00000220884
MESTP2	ENSG00000259558
MESTP3	ENSG00000250927
